sep=,
Date,Category,Device,Clicks,Cost,Sales,"Order value","Tracked leads","Cost of tracked leads"
24/11/21,Herrenmode,Computer,1,0.45,0,0.0,1,0.45
24/11/21,Damenmode,Computer,4,1.8,0,0.0,4,1.8
24/11/21,"Sportbekleidung Damen",Computer,9,4.050000000000001,0,0.0,9,4.050000000000001
24/11/21,"Sportbekleidung Damen",Mobile,1,0.3375,0,0.0,1,0.3375
24/11/21,"Sportbekleidung Herren",Computer,77,34.65,0,0.0,77,34.65
24/11/21,"Sportbekleidung Herren",Mobile,4,1.35,1,54.62,4,1.35
24/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
24/11/21,"Sportschuhe Herren",Computer,1,0.45,1,85.72,1,0.45
26/11/21,Links,Computer,28,12.599999999999994,1,76.47,28,12.599999999999994
26/11/21,Links,Mobile,7,3.1500000000000004,0,0.0,7,3.1500000000000004
26/11/21,Herrenmode,Computer,3,1.35,0,0.0,3,1.35
26/11/21,Herrenmode,Mobile,8,2.7,0,0.0,8,2.7
26/11/21,Damenmode,Computer,5,2.25,0,0.0,5,2.25
26/11/21,Damenmode,Mobile,14,4.725,0,0.0,14,4.725
26/11/21,Sonnenbrillen,Computer,1,0.45,0,0.0,1,0.45
26/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
26/11/21,"Sportbekleidung Damen",Computer,7,3.1500000000000004,0,0.0,7,3.1500000000000004
26/11/21,"Sportbekleidung Damen",Mobile,5,1.6875000000000002,0,0.0,5,1.6875000000000002
26/11/21,"Sportbekleidung Herren",Computer,114,51.30000000000006,1,184.88,114,51.30000000000006
26/11/21,"Sportbekleidung Herren",Mobile,33,11.137500000000003,0,0.0,33,11.137500000000003
26/11/21,"Fahrradteile & Fahrradzubehör",Computer,3,1.35,0,0.0,3,1.35
26/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
26/11/21,"Sportschuhe Herren",Computer,3,1.35,0,0.0,3,1.35
27/11/21,Links,Computer,45,20.249999999999982,0,0.0,45,20.249999999999982
27/11/21,Links,Mobile,5,2.25,0,0.0,5,2.25
27/11/21,Herrenmode,Computer,6,2.7,0,0.0,6,2.7
27/11/21,Herrenmode,Mobile,2,0.675,0,0.0,2,0.675
27/11/21,Damenmode,Computer,10,4.500000000000001,0,0.0,10,4.500000000000001
27/11/21,Damenmode,Mobile,7,2.3625000000000003,0,0.0,7,2.3625000000000003
27/11/21,"Sportbekleidung Damen",Computer,29,13.049999999999997,2,261.34000000000003,29,13.049999999999997
27/11/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
27/11/21,"Sportbekleidung Herren",Computer,186,83.70000000000017,0,0.0,186,83.70000000000017
27/11/21,"Sportbekleidung Herren",Mobile,17,5.737500000000002,0,0.0,17,5.737500000000002
27/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
27/11/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
27/11/21,"Sportschuhe Herren",Mobile,2,0.675,0,0.0,2,0.675
28/11/21,Links,Computer,74,33.29999999999997,0,0.0,74,33.29999999999997
28/11/21,Links,Mobile,7,3.1500000000000004,0,0.0,7,3.1500000000000004
28/11/21,Herrenmode,Computer,5,2.25,1,168.07,5,2.25
28/11/21,Herrenmode,Mobile,4,1.35,0,0.0,4,1.35
28/11/21,Damenmode,Computer,13,5.850000000000001,0,0.0,13,5.850000000000001
28/11/21,Damenmode,Mobile,13,4.3875,0,0.0,13,4.3875
28/11/21,"Sportbekleidung Damen",Computer,25,11.249999999999998,0,0.0,25,11.249999999999998
28/11/21,"Sportbekleidung Damen",Mobile,9,3.0374999999999996,0,0.0,9,3.0374999999999996
28/11/21,"Sportbekleidung Herren",Computer,136,61.2000000000001,4,464.70000000000005,136,61.2000000000001
28/11/21,"Sportbekleidung Herren",Mobile,22,7.425000000000002,2,337.82000000000005,22,7.425000000000002
28/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
28/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
28/11/21,"Sportschuhe Herren",Computer,4,1.8,0,0.0,4,1.8
28/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
29/11/21,Links,Computer,722,324.8999999999956,0,0.0,722,324.8999999999956
29/11/21,Links,Mobile,42,18.899999999999984,1,94.12,42,18.899999999999984
29/11/21,Herrenmode,Computer,8,3.6,0,0.0,8,3.6
29/11/21,Herrenmode,Mobile,8,2.7,0,0.0,8,2.7
29/11/21,Damenmode,Computer,12,5.400000000000001,2,229.42000000000002,12,5.400000000000001
29/11/21,Damenmode,Mobile,4,1.35,0,0.0,4,1.35
29/11/21,"Sportbekleidung Damen",Computer,11,4.950000000000001,0,0.0,11,4.950000000000001
29/11/21,"Sportbekleidung Damen",Mobile,8,2.6999999999999997,0,0.0,8,2.6999999999999997
29/11/21,"Sportbekleidung Herren",Computer,155,69.75000000000009,1,76.47,155,69.75000000000009
29/11/21,"Sportbekleidung Herren",Mobile,12,4.05,0,0.0,12,4.05
29/11/21,"Fahrradteile & Fahrradzubehör",Computer,6,2.7,0,0.0,6,2.7
29/11/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
29/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
23/11/21,Links,Computer,1896,853.2000000000254,0,0.0,1896,853.2000000000254
23/11/21,Links,Mobile,2218,998.10000000004,0,0.0,2218,998.10000000004
23/11/21,Herrenmode,Computer,7,3.1500000000000004,0,0.0,7,3.1500000000000004
23/11/21,Herrenmode,Mobile,2,0.675,0,0.0,2,0.675
23/11/21,Damenmode,Computer,11,4.950000000000001,0,0.0,11,4.950000000000001
23/11/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
23/11/21,"Sportbekleidung Damen",Computer,20,9.000000000000002,0,0.0,20,9.000000000000002
23/11/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
23/11/21,"Sportbekleidung Herren",Computer,157,70.6500000000001,2,109.23,157,70.6500000000001
23/11/21,"Sportbekleidung Herren",Mobile,9,3.0374999999999996,0,0.0,9,3.0374999999999996
23/11/21,"Sportschuhe Herren",Computer,4,1.8,0,0.0,4,1.8
25/11/21,Links,Computer,11,4.950000000000001,1,566.38,11,4.950000000000001
25/11/21,Links,Mobile,1,0.45,0,0.0,1,0.45
25/11/21,Herrenmode,Computer,1,0.45,0,0.0,1,0.45
25/11/21,Damenmode,Computer,1,0.45,0,0.0,1,0.45
25/11/21,Sonnenbrillen,Computer,1,0.45,0,0.0,1,0.45
25/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
25/11/21,"Sportbekleidung Herren",Computer,13,5.8500000000000005,1,249.9,13,5.8500000000000005
25/11/21,"Sportbekleidung Herren",Mobile,2,0.675,0,0.0,2,0.675
30/11/21,Links,Computer,699,314.54999999999586,0,0.0,699,314.54999999999586
30/11/21,Links,Mobile,49,22.04999999999998,0,0.0,49,22.04999999999998
30/11/21,Herrenmode,Computer,3,1.35,0,0.0,3,1.35
30/11/21,Damenmode,Computer,5,2.25,0,0.0,5,2.25
30/11/21,Damenmode,Mobile,23,7.7625,0,0.0,23,7.7625
30/11/21,"Sportbekleidung Damen",Computer,20,9.0,0,0.0,20,9.0
30/11/21,"Sportbekleidung Damen",Mobile,9,3.0375,1,34.91,9,3.0375
30/11/21,"Sportbekleidung Herren",Computer,116,52.20000000000002,0,0.0,116,52.20000000000002
30/11/21,"Sportbekleidung Herren",Mobile,17,5.737500000000002,0,0.0,17,5.737500000000002
30/11/21,"Fahrradteile & Fahrradzubehör",Computer,4,1.8,0,0.0,4,1.8
30/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
30/11/21,"Sportschuhe Herren",Computer,4,1.8,0,0.0,4,1.8
12/11/21,Links,Computer,31,13.949999999999992,0,0.0,31,13.949999999999992
12/11/21,Links,Mobile,6,2.7,0,0.0,6,2.7
12/11/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
12/11/21,Damenmode,Computer,8,3.6,0,0.0,8,3.6
12/11/21,"Sportbekleidung Damen",Computer,11,4.95,0,0.0,11,4.95
12/11/21,"Sportbekleidung Herren",Computer,76,34.19999999999998,0,0.0,76,34.19999999999998
12/11/21,"Sportbekleidung Herren",Mobile,13,4.3875,0,0.0,13,4.3875
12/11/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
12/11/21,"Sportschuhe Herren",Computer,5,2.25,0,0.0,5,2.25
14/11/21,Links,Computer,32,14.399999999999991,0,0.0,32,14.399999999999991
14/11/21,Links,Mobile,16,7.200000000000002,0,0.0,16,7.200000000000002
14/11/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
14/11/21,Damenmode,Computer,6,2.7,0,0.0,6,2.7
14/11/21,Damenmode,Mobile,2,0.675,0,0.0,2,0.675
14/11/21,"Sportbekleidung Damen",Computer,14,6.300000000000001,1,391.58,14,6.300000000000001
14/11/21,"Sportbekleidung Damen",Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
14/11/21,"Sportbekleidung Herren",Computer,118,53.10000000000003,0,0.0,118,53.10000000000003
14/11/21,"Sportbekleidung Herren",Mobile,17,5.737500000000001,0,0.0,17,5.737500000000001
14/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
14/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
17/11/21,Links,Computer,7,3.1500000000000004,0,0.0,7,3.1500000000000004
17/11/21,Links,Mobile,1,0.45,0,0.0,1,0.45
17/11/21,Herrenmode,Computer,3,1.35,0,0.0,3,1.35
17/11/21,Damenmode,Computer,3,1.35,1,193.28,3,1.35
17/11/21,Damenmode,Mobile,2,0.675,0,0.0,2,0.675
17/11/21,"Sportbekleidung Damen",Computer,12,5.400000000000001,0,0.0,12,5.400000000000001
17/11/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
17/11/21,"Sportbekleidung Herren",Computer,44,19.79999999999999,0,0.0,44,19.79999999999999
17/11/21,"Sportbekleidung Herren",Mobile,10,3.3749999999999996,0,0.0,10,3.3749999999999996
17/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
17/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
17/11/21,"Sportschuhe Herren",Computer,5,2.25,0,0.0,5,2.25
19/11/21,Links,Computer,477,214.64999999999839,0,0.0,477,214.64999999999839
19/11/21,Links,Mobile,524,235.79999999999785,0,0.0,524,235.79999999999785
19/11/21,Herrenmode,Computer,5,2.25,1,168.07,5,2.25
19/11/21,Herrenmode,Mobile,1,0.3375,0,0.0,1,0.3375
19/11/21,Damenmode,Computer,8,3.6,0,0.0,8,3.6
19/11/21,Damenmode,Mobile,2,0.675,0,0.0,2,0.675
19/11/21,Sonnenbrillen,Computer,1,0.45,0,0.0,1,0.45
19/11/21,"Sportbekleidung Damen",Computer,15,6.750000000000001,0,0.0,15,6.750000000000001
19/11/21,"Sportbekleidung Damen",Mobile,1,0.3375,0,0.0,1,0.3375
19/11/21,"Sportbekleidung Herren",Computer,100,45.000000000000036,0,0.0,100,45.000000000000036
19/11/21,"Sportbekleidung Herren",Mobile,8,2.6999999999999997,1,55.92,8,2.6999999999999997
19/11/21,"Fahrradteile & Fahrradzubehör",Computer,2,0.9,0,0.0,2,0.9
19/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
19/11/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
20/11/21,Links,Computer,204,91.80000000000034,0,0.0,204,91.80000000000034
20/11/21,Links,Mobile,206,92.70000000000034,0,0.0,206,92.70000000000034
20/11/21,Herrenmode,Computer,5,2.25,0,0.0,5,2.25
20/11/21,Damenmode,Computer,16,7.200000000000001,0,0.0,16,7.200000000000001
20/11/21,Damenmode,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
20/11/21,Sonnenbrillen,Computer,1,0.45,0,0.0,1,0.45
20/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
20/11/21,"Sportbekleidung Damen",Computer,27,12.149999999999997,0,0.0,27,12.149999999999997
20/11/21,"Sportbekleidung Herren",Computer,124,55.80000000000005,0,0.0,124,55.80000000000005
20/11/21,"Sportbekleidung Herren",Mobile,9,3.0374999999999996,0,0.0,9,3.0374999999999996
20/11/21,"Fahrradteile & Fahrradzubehör",Computer,5,2.25,0,0.0,5,2.25
20/11/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
20/11/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
20/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
01/11/21,Links,Computer,263,118.3500000000005,1,470.58,263,118.3500000000005
01/11/21,Links,Mobile,211,94.95000000000036,0,0.0,211,94.95000000000036
01/11/21,Herrenmode,Computer,1,0.45,0,0.0,1,0.45
01/11/21,Herrenmode,Mobile,2,0.675,0,0.0,2,0.675
01/11/21,Damenmode,Computer,6,2.7,0,0.0,6,2.7
01/11/21,Damenmode,Mobile,16,5.4,0,0.0,16,5.4
01/11/21,"Sportbekleidung Damen",Computer,11,4.95,1,105.04,11,4.95
01/11/21,"Sportbekleidung Damen",Mobile,1,0.3375,0,0.0,1,0.3375
01/11/21,"Sportbekleidung Herren",Computer,65,29.02499999999998,0,0.0,65,29.02499999999998
01/11/21,"Sportbekleidung Herren",Mobile,12,4.05,1,43.32,12,4.05
01/11/21,"Fahrradteile & Fahrradzubehör",Computer,3,1.35,0,0.0,3,1.35
01/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
01/11/21,"Sportschuhe Herren",Computer,3,1.35,0,0.0,3,1.35
01/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
04/11/21,Links,Computer,415,186.7499999999991,0,0.0,415,186.7499999999991
04/11/21,Links,Mobile,467,210.1499999999985,0,0.0,467,210.1499999999985
04/11/21,Herrenmode,Computer,1,0.45,0,0.0,1,0.45
04/11/21,Herrenmode,Mobile,4,1.35,0,0.0,4,1.35
04/11/21,Damenmode,Computer,8,3.6000000000000005,0,0.0,8,3.6000000000000005
04/11/21,Damenmode,Mobile,12,4.050000000000001,1,235.29,12,4.050000000000001
04/11/21,"Sportbekleidung Damen",Computer,7,3.1500000000000004,0,0.0,7,3.1500000000000004
04/11/21,"Sportbekleidung Herren",Computer,22,9.899999999999999,3,638.65,22,9.899999999999999
04/11/21,"Sportbekleidung Herren",Mobile,10,3.375,0,0.0,10,3.375
04/11/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
04/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
06/11/21,Links,Computer,147,66.15000000000018,0,0.0,147,66.15000000000018
06/11/21,Links,Mobile,263,118.3500000000005,1,168.06,263,118.3500000000005
06/11/21,Damenmode,Computer,5,2.25,0,0.0,5,2.25
06/11/21,Damenmode,Mobile,4,1.35,0,0.0,4,1.35
06/11/21,"Sportbekleidung Damen",Computer,5,2.25,1,151.26,5,2.25
06/11/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
06/11/21,"Sportbekleidung Herren",Computer,28,12.599999999999996,0,0.0,28,12.599999999999996
06/11/21,"Sportbekleidung Herren",Mobile,30,10.125000000000005,0,0.0,30,10.125000000000005
06/11/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
08/11/21,Links,Computer,63,28.34999999999997,0,0.0,63,28.34999999999997
08/11/21,Links,Mobile,4,1.8,0,0.0,4,1.8
08/11/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
08/11/21,Herrenmode,Mobile,1,0.3375,0,0.0,1,0.3375
08/11/21,Damenmode,Computer,3,1.35,0,0.0,3,1.35
08/11/21,Damenmode,Mobile,1,0.3375,1,235.29,1,0.3375
08/11/21,"Sportbekleidung Damen",Computer,18,8.100000000000001,0,0.0,18,8.100000000000001
08/11/21,"Sportbekleidung Damen",Mobile,1,0.3375,0,0.0,1,0.3375
08/11/21,"Sportbekleidung Herren",Computer,85,38.25000000000001,0,0.0,85,38.25000000000001
08/11/21,"Sportbekleidung Herren",Mobile,11,3.7125,0,0.0,11,3.7125
08/11/21,"Fahrradteile & Fahrradzubehör",Computer,4,1.8,0,0.0,4,1.8
08/11/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
08/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
10/11/21,Links,Computer,47,21.14999999999998,0,0.0,47,21.14999999999998
10/11/21,Links,Mobile,5,2.25,0,0.0,5,2.25
10/11/21,Damenmode,Computer,5,2.25,0,0.0,5,2.25
10/11/21,"Sportbekleidung Damen",Computer,9,4.050000000000001,0,0.0,9,4.050000000000001
10/11/21,"Sportbekleidung Herren",Computer,52,23.399999999999988,0,0.0,52,23.399999999999988
10/11/21,"Sportbekleidung Herren",Mobile,7,2.3625,0,0.0,7,2.3625
10/11/21,Taschen,Computer,1,0.45,0,0.0,1,0.45
10/11/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
10/11/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,1,193.28,1,0.45
10/11/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
10/11/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
11/11/21,Links,Computer,37,16.649999999999988,0,0.0,37,16.649999999999988
11/11/21,Links,Mobile,14,6.300000000000002,0,0.0,14,6.300000000000002
11/11/21,Herrenmode,Computer,3,1.35,0,0.0,3,1.35
11/11/21,Damenmode,Computer,4,1.8,0,0.0,4,1.8
11/11/21,Damenmode,Mobile,1,0.3375,0,0.0,1,0.3375
11/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
11/11/21,"Sportbekleidung Damen",Computer,18,8.100000000000001,0,0.0,18,8.100000000000001
11/11/21,"Sportbekleidung Herren",Computer,57,25.649999999999984,2,245.0,57,25.649999999999984
11/11/21,"Sportbekleidung Herren",Mobile,4,1.35,0,0.0,4,1.35
11/11/21,"Fahrradteile & Fahrradzubehör",Computer,2,0.9,0,0.0,2,0.9
11/11/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
11/11/21,"Sportschuhe Herren",Computer,4,1.8,0,0.0,4,1.8
02/10/21,"Sportbekleidung Damen",Computer,13,3.5100000000000002,0,0.0,13,3.5100000000000002
02/10/21,"Sportbekleidung Herren",Computer,40,10.799999999999994,0,0.0,40,10.799999999999994
02/10/21,"Sportbekleidung Herren",Mobile,6,1.2150000000000003,0,0.0,6,1.2150000000000003
02/10/21,"Fahrradteile & Fahrradzubehör",Computer,70,35.0,0,0.0,70,35.0
02/10/21,"Fahrradteile & Fahrradzubehör",Mobile,3,1.125,0,0.0,3,1.125
05/10/21,Herrenmode,Mobile,3,0.6975,0,0.0,3,0.6975
05/10/21,Damenmode,Computer,5,1.55,0,0.0,5,1.55
05/10/21,Damenmode,Mobile,4,0.93,0,0.0,4,0.93
05/10/21,Damenunterwäsche,Computer,1,0.31,0,0.0,1,0.31
05/10/21,Sonnenbrillen,Mobile,1,0.2325,0,0.0,1,0.2325
05/10/21,"Sportbekleidung Damen",Computer,16,4.959999999999999,1,168.07,16,4.959999999999999
05/10/21,"Sportbekleidung Damen",Mobile,18,4.185,1,386.55,18,4.185
05/10/21,"Sportbekleidung Herren",Computer,105,32.54999999999998,2,310.91999999999996,105,32.54999999999998
05/10/21,"Sportbekleidung Herren",Mobile,59,13.717499999999998,3,191.67,59,13.717499999999998
05/10/21,"Fahrradteile & Fahrradzubehör",Computer,58,17.980000000000004,0,0.0,58,17.980000000000004
05/10/21,"Sportschuhe Herren",Computer,1,0.31,0,0.0,1,0.31
05/10/21,"Sportschuhe Herren",Mobile,1,0.2325,0,0.0,1,0.2325
06/10/21,Herrenmode,Computer,9,2.79,0,0.0,9,2.79
06/10/21,Herrenmode,Mobile,2,0.465,0,0.0,2,0.465
06/10/21,Damenmode,Computer,17,5.27,0,0.0,17,5.27
06/10/21,Damenmode,Mobile,5,1.1625,1,478.98,5,1.1625
06/10/21,Sonnenbrillen,Computer,1,0.31,0,0.0,1,0.31
06/10/21,Sonnenbrillen,Mobile,2,0.465,1,84.03,2,0.465
06/10/21,"Sportbekleidung Damen",Computer,15,4.6499999999999995,0,0.0,15,4.6499999999999995
06/10/21,"Sportbekleidung Damen",Mobile,11,2.5574999999999997,3,488.69,11,2.5574999999999997
06/10/21,"Sportbekleidung Herren",Computer,96,29.75999999999998,0,0.0,96,29.75999999999998
06/10/21,"Sportbekleidung Herren",Mobile,55,12.787499999999998,2,823.52,55,12.787499999999998
06/10/21,Taschen,Computer,1,0.31,0,0.0,1,0.31
06/10/21,"Fahrradteile & Fahrradzubehör",Computer,53,16.430000000000007,0,0.0,53,16.430000000000007
06/10/21,"Fahrradteile & Fahrradzubehör",Mobile,3,0.6975,0,0.0,3,0.6975
06/10/21,"Sportschuhe Herren",Computer,2,0.62,0,0.0,2,0.62
06/10/21,"Sportschuhe Herren",Mobile,2,0.465,0,0.0,2,0.465
07/10/21,Herrenmode,Computer,3,0.99,0,0.0,3,0.99
07/10/21,Herrenmode,Mobile,2,0.495,0,0.0,2,0.495
07/10/21,Damenmode,Computer,9,2.97,0,0.0,9,2.97
07/10/21,Damenmode,Mobile,3,0.7424999999999999,1,147.06,3,0.7424999999999999
07/10/21,"Sportbekleidung Damen",Computer,33,10.89,0,0.0,33,10.89
07/10/21,"Sportbekleidung Damen",Mobile,15,3.7125000000000004,0,0.0,15,3.7125000000000004
07/10/21,"Sportbekleidung Herren",Computer,64,21.11999999999999,1,68.53,64,21.11999999999999
07/10/21,"Sportbekleidung Herren",Mobile,48,11.879999999999999,2,357.13,48,11.879999999999999
07/10/21,Taschen,Computer,1,0.33,0,0.0,1,0.33
07/10/21,Taschen,Mobile,1,0.2475,0,0.0,1,0.2475
07/10/21,"Fahrradteile & Fahrradzubehör",Computer,31,10.23,0,0.0,31,10.23
07/10/21,"Sportschuhe Herren",Computer,1,0.33,0,0.0,1,0.33
09/10/21,Herrenmode,Computer,4,1.32,0,0.0,4,1.32
09/10/21,Herrenmode,Mobile,2,0.495,0,0.0,2,0.495
09/10/21,Damenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
09/10/21,Damenmode,Mobile,2,0.495,0,0.0,2,0.495
09/10/21,"Sportbekleidung Damen",Computer,7,2.31,0,0.0,7,2.31
09/10/21,"Sportbekleidung Damen",Mobile,5,1.2375,2,282.81,5,1.2375
09/10/21,"Sportbekleidung Herren",Computer,52,17.159999999999997,1,109.24,52,17.159999999999997
09/10/21,"Sportbekleidung Herren",Mobile,50,12.374999999999998,2,244.95999999999998,50,12.374999999999998
09/10/21,Taschen,Computer,1,0.33,0,0.0,1,0.33
09/10/21,"Fahrradteile & Fahrradzubehör",Computer,52,17.159999999999997,0,0.0,52,17.159999999999997
09/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.495,0,0.0,2,0.495
11/10/21,Herrenmode,Computer,4,1.32,0,0.0,4,1.32
11/10/21,Herrenmode,Mobile,1,0.2475,0,0.0,1,0.2475
11/10/21,Damenmode,Computer,4,1.32,0,0.0,4,1.32
11/10/21,Damenmode,Mobile,5,1.2375,0,0.0,5,1.2375
11/10/21,Sonnenbrillen,Computer,1,0.33,0,0.0,1,0.33
11/10/21,"Sportbekleidung Damen",Computer,23,7.590000000000001,0,0.0,23,7.590000000000001
11/10/21,"Sportbekleidung Damen",Mobile,1,0.2475,0,0.0,1,0.2475
11/10/21,"Sportbekleidung Herren",Computer,88,29.039999999999974,0,0.0,88,29.039999999999974
11/10/21,"Sportbekleidung Herren",Mobile,23,5.692499999999999,1,92.44,23,5.692499999999999
11/10/21,Taschen,Computer,1,0.33,0,0.0,1,0.33
11/10/21,"Fahrradteile & Fahrradzubehör",Computer,42,13.860000000000001,0,0.0,42,13.860000000000001
11/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.2475,0,0.0,1,0.2475
11/10/21,"Sportschuhe Herren",Computer,6,1.98,0,0.0,6,1.98
12/10/21,Herrenmode,Computer,9,2.97,0,0.0,9,2.97
12/10/21,Herrenmode,Mobile,3,0.7424999999999999,0,0.0,3,0.7424999999999999
12/10/21,Damenmode,Computer,4,1.32,0,0.0,4,1.32
12/10/21,Damenmode,Mobile,2,0.495,0,0.0,2,0.495
12/10/21,"Sportbekleidung Damen",Computer,21,6.930000000000001,0,0.0,21,6.930000000000001
12/10/21,"Sportbekleidung Damen",Mobile,11,2.7225,1,235.29,11,2.7225
12/10/21,"Sportbekleidung Herren",Computer,114,37.619999999999955,1,151.26,114,37.619999999999955
12/10/21,"Sportbekleidung Herren",Mobile,35,8.662499999999996,1,260.5,35,8.662499999999996
12/10/21,"Fahrradteile & Fahrradzubehör",Computer,78,25.73999999999996,0,0.0,78,25.73999999999996
12/10/21,"Fahrradteile & Fahrradzubehör",Mobile,6,1.4849999999999999,0,0.0,6,1.4849999999999999
12/10/21,"Sportschuhe Herren",Computer,1,0.33,0,0.0,1,0.33
12/10/21,"Sportschuhe Herren",Mobile,3,0.7424999999999999,0,0.0,3,0.7424999999999999
13/10/21,Herrenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
13/10/21,Herrenmode,Mobile,1,0.2475,0,0.0,1,0.2475
13/10/21,Damenmode,Computer,11,3.6300000000000003,0,0.0,11,3.6300000000000003
13/10/21,Damenmode,Mobile,3,0.7424999999999999,0,0.0,3,0.7424999999999999
13/10/21,"Sportbekleidung Damen",Computer,22,7.260000000000001,0,0.0,22,7.260000000000001
13/10/21,"Sportbekleidung Damen",Mobile,6,1.485,0,0.0,6,1.485
13/10/21,"Sportbekleidung Herren",Computer,117,38.609999999999935,0,0.0,117,38.609999999999935
13/10/21,"Sportbekleidung Herren",Mobile,33,8.167499999999995,0,0.0,33,8.167499999999995
13/10/21,Taschen,Computer,2,0.66,0,0.0,2,0.66
13/10/21,"Fahrradteile & Fahrradzubehör",Computer,49,16.17,0,0.0,49,16.17
13/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.2475,0,0.0,1,0.2475
13/10/21,"Sportschuhe Herren",Computer,1,0.33,0,0.0,1,0.33
15/10/21,Herrenmode,Computer,4,1.32,0,0.0,4,1.32
15/10/21,Damenmode,Computer,4,1.32,0,0.0,4,1.32
15/10/21,Damenmode,Mobile,1,0.2475,0,0.0,1,0.2475
15/10/21,"Sportbekleidung Damen",Computer,30,9.9,0,0.0,30,9.9
15/10/21,"Sportbekleidung Damen",Mobile,1,0.2475,0,0.0,1,0.2475
15/10/21,"Sportbekleidung Herren",Computer,94,31.01999999999996,0,0.0,94,31.01999999999996
15/10/21,"Sportbekleidung Herren",Mobile,15,3.7125000000000004,0,0.0,15,3.7125000000000004
15/10/21,"Fahrradteile & Fahrradzubehör",Computer,47,15.510000000000002,0,0.0,47,15.510000000000002
15/10/21,"Fahrradteile & Fahrradzubehör",Mobile,5,1.2375,0,0.0,5,1.2375
15/10/21,"Sportschuhe Herren",Computer,4,1.32,0,0.0,4,1.32
15/10/21,"Sportschuhe Herren",Mobile,1,0.2475,0,0.0,1,0.2475
17/10/21,Herrenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
